0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3269308774
0.000009952752652,0.0003924771944,-0.0008175621118,0.0008142394245,-0.0009381705874,-0.0006959270311,0.0009630406183,0.0002408234346,-0.0004024669594,-0.0002773506658,-0.0000380623916,-0.0004043063155,-0.00042962535,0.000848387262,0.0002578049867,0.0005100628466,0.0004277847419,0.0004455155423,-0.0008603259419,-0.00002633098248,0.3397020175
-0.0008222782766,0.0005192440921,-0.0001523654761,0.0001939652759,-0.0008271675386,-0.0004540779299,0.0002476153354,-0.0005557297891,-0.0005491046246,-0.0001317192101,0.0009746140486,-0.0005780208196,0.0007064294088,-0.0004317713197,0.0006727309781,-0.0002665612454,0.000870294927,0.0007198097678,-0.00001817820124,-0.0009558428025,0.3535351055
-0.000275765605,0.0004728898414,0.00003874127126,-0.0001540953127,-0.0009419341641,0.0008184834159,-0.0007756408313,0.0009603327793,0.0003756574005,-0.00002533852979,0.0004718166929,0.0001773387673,0.00005690370876,-0.0000887109367,0.0006566069949,0.0007407841108,-0.00001702014571,0.0009390609964,0.0007775919414,-0.000723470692,0.3398628263
-0.0001268986812,-0.0003121783144,-0.0007621450432,0.00009648974975,0.0005180514723,-0.0009351969227,-0.0007967853225,0.0001738563217,0.0003900757222,0.0005836471374,0.0006999734327,0.0007505621808,0.0002109812609,0.0009071280739,0.0009817296376,0.0007341416238,0.0002882226179,0.0002093089912,0.0008253785067,-0.00006600342202,0.3504740146
-0.0008417164805,0.0008086665751,0.0006546929586,-0.0007053774168,0.000614340771,0.0003377407334,-0.0007227047515,0.0003446658697,0.0006648516661,0.0009137288965,0.0002594969785,-0.0002885488697,-0.0003535513525,-0.0008733638526,-0.0004389195951,-0.0004860311757,-0.0008249689759,-0.0008527623424,-0.0007986644829,-0.0007386190573,0.2576389029
0.0002557724667,-0.0003760480578,0.0009025816482,0.0009456704092,-0.0005965505858,0.0004522401828,0.0003525708657,0.0001343580902,0.0004367159275,-0.0005797265028,0.0004931417499,0.0004978864985,0.0007884034909,-0.0007662360509,0.0003085322947,-0.0009468951727,-0.0004284971761,0.000223674064,-0.0002685971516,-0.0004376649744,0.3087528904
0.0004224605694,0.0007374524558,-0.0007550427796,0.0007740087939,0.0001907682016,0.0005901872671,0.0001343447698,0.0009771678082,0.000925499645,0.00001259199077,0.0005867795981,0.0004390823995,-0.0001956245954,-0.0007679936668,0.0006627612536,-0.000317825175,0.000623845272,-0.000526770876,0.0008683233742,-0.00008378954141,0.3092184825
0.0007057192286,0.0004995801076,-0.0002606691335,0.0002887851375,0.0001795999493,0.000686523485,-0.0009885877473,-0.0006268274088,-0.0004057544412,-0.0003226219349,0.0004519212949,0.0009891273998,0.0008037131197,0.0005340571373,-0.0007423749211,-0.0004413678241,-0.0007432558226,0.0007776755978,0.0006115893397,-0.0001984061438,0.3447758186
0.00005472747957,-0.0004056497132,0.0008353336119,0.0006255699894,0.00003566275256,0.0002003277431,0.0006676462662,-0.00004414880201,-0.0003416734034,0.0001844993965,0.0006522839037,-0.00006594170551,-0.0004668728233,0.0006149996071,-0.0007441549852,-0.0002645508127,-0.0009608922354,-0.0007519635303,-0.000676457478,-0.0001303167195,0.2866609642
